Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Change Method Access Modifier,"app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@private appendSpan(text String, span Object, builder SpannableStringBuilder) : SpannableStringBuilder","app/src/main/java/com/github/mobile/ui/StyledText.java@public append(text CharSequence, span Object) : StyledText","[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='139', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Remove Method Modifier,"app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@private appendSpan(text String, span Object, builder SpannableStringBuilder) : SpannableStringBuilder","app/src/main/java/com/github/mobile/ui/StyledText.java@public append(text CharSequence, span Object) : StyledText","[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='139', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
PocketHub,5,"('d8fa6213684a7d998415f93e5005e94ba05b15cb', '5377d6eef2baf13f6682f70909dc7eb6daf444bb', '55234e6783d1c2606b014c9916392bd1503a1ea0', '6e1a95da1b2793861d56652491a3b2dcaefcb9b0', '32fdc0d270754496ec6421fc228d3b91d5a9c5da')",Move And Rename Method,"app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java@private appendSpan(text String, span Object, builder SpannableStringBuilder) : SpannableStringBuilder","app/src/main/java/com/github/mobile/ui/StyledText.java@public append(text CharSequence, span Object) : StyledText","[BlameRes(sha1='91f7c4fc3242a46a51d8c9cacbb21fcb95363ce9', oline='139', file_name='app/src/main/java/com/github/mobile/ui/user/NewsListAdapter.java')]",
PocketHub,5,"('a7f2337914e87144e7c52872224d88959dcad3ae', '841e6e06ad3cdbb7a1192170e99e211356207ae1', '7ede3fff4995afc6fcc5800a2ca622b60ddabf90', '9ab778b31372b9101a0be147b126df3e79155500', '8b22284d60b7f0d62bcccda9ab8e7e89fcfdc3d0')",Extract Superclass,app/src/main/java/com/github/pockethub/ui/issue/AssigneeDialog.java@com.github.pockethub.ui.issue.AssigneeDialog,app/src/main/java/com/github/pockethub/ui/issue/AssigneeDialog.java@com.github.pockethub.ui.issue.AssigneeDialog,"[BlameRes(sha1='490534c2b27db8ab34cae5f173a47cf119b58a83', oline='18', file_name='github-android/src/main/java/com/github/mobile/android/issue/AssigneeDialog.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Add Parameter Modifier,github-android/src/main/java/com/github/mobile/android/util/Avatar.java@db : SQLiteDatabase,github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@db : SQLiteDatabase,"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='43', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Add Parameter Modifier,github-android/src/main/java/com/github/mobile/android/util/Avatar.java@oldVersion : int,github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@oldVersion : int,"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='43', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Add Parameter Modifier,github-android/src/main/java/com/github/mobile/android/util/Avatar.java@newVersion : int,github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@newVersion : int,"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='43', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Add Method Annotation,"github-android/src/main/java/com/github/mobile/android/util/Avatar.java@public onUpgrade(db SQLiteDatabase, oldVersion int, newVersion int) : void",github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@@Override,"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='43', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Move Method,"github-android/src/main/java/com/github/mobile/android/util/Avatar.java@public onUpgrade(db SQLiteDatabase, oldVersion int, newVersion int) : void","github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@public onUpgrade(db SQLiteDatabase, oldVersion int, newVersion int) : void","[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='43', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Add Parameter Modifier,github-android/src/main/java/com/github/mobile/android/util/Avatar.java@login : String,github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@login : String,"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='48', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
PocketHub,5,"('1093c1649f260bf21b3d4be9a60969067146fa0f', 'a8191203c5bdee1fe7a27d0194286aacfcf79512', 'b48daba2cbeba46c5f4d41f203dbdc54fc69e776', '08f9687e89afc30b63718029884411ec83e5ce39', 'f7002c5d4cce826f860c3e3b280d80f04656e471')",Move Method,github-android/src/main/java/com/github/mobile/android/util/Avatar.java@public getAvatar(login String) : byte[],github-android/src/main/java/com/github/mobile/android/AccountDataManager.java@public getAvatar(login String) : byte[],"[BlameRes(sha1='76f886486b5d883a2ad1aaa8246ef77e5af19fa6', oline='48', file_name='github-android/src/main/java/com/github/mobile/android/util/Avatar.java')]",
